timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2019-06-15 13:31:47.417	473036755	start_recording
MSG	2019-06-15 13:31:47.418	473036755	image_on
MSG	2019-06-15 13:31:47.418	473036755	advertisment.jpg
2019-06-15 13:31:49.059	473038787	True	7	781.9471	642.2988	987.2639	670.1038	26.60615	665.5564	623.6517	804.9288	646.9357	25.5861	0.443	0.2973	898.3379	660.9459	1028.8391	656.8506	27.6262	0.6544	0.2709
2019-06-15 13:31:49.092	473038820	True	7	757.0197	632.8414	989.5663	668.6182	25.7119	624.123	596.6529	624.123	596.6529	24.4068	0.4428	0.2988	889.9164	669.03	1004.7938	658.8779	27.017	0.6544	0.2722
2019-06-15 13:31:49.125	473038853	False	7	647.6959	612.6047	647.6959	612.6047	25.5196	647.6959	612.6047	647.6959	612.6047	24.2564	0.4439	0.296	0.0	0.0	0.0	0.0	26.7828	0.6553	0.2689
2019-06-15 13:31:49.158	473038886	False	7	773.9648	632.6055	821.4915	632.9681	25.3888	650.6303	597.0541	649.165	604.8195	23.8152	0.4457	0.2962	897.2994	668.1568	988.3752	660.2276	26.9624	0.6573	0.2696
2019-06-15 13:31:49.192	473038920	False	7	772.6401	623.9855	828.2673	633.8297	25.0696	655.8614	600.2452	651.4091	603.275	23.5432	0.4481	0.293	889.4188	647.7259	974.7662	658.5964	26.596	0.6599	0.2671
2019-06-15 13:31:49.225	473038953	False	7	754.965	588.8904	873.338	641.5905	24.0332	629.5201	532.4879	645.8984	585.4046	22.3917	0.4506	0.2894	880.4099	645.2929	962.8726	657.0093	25.6747	0.6628	0.2653
2019-06-15 13:31:49.258	473038986	False	7	775.9047	614.2815	862.2153	637.7874	24.39255	659.5131	576.1426	648.6378	583.4031	22.7594	0.4537	0.2868	892.2963	652.4203	954.3931	656.469	26.0257	0.6662	0.2636
2019-06-15 13:31:49.292	473039020	False	7	749.052	600.9165	855.0716	635.2108	23.93275	635.3657	561.6978	646.3762	579.5852	22.2691	0.4569	0.2843	862.7384	640.1352	944.3527	654.7983	25.5964	0.6697	0.2624
2019-06-15 13:31:49.325	473039053	True	7	752.9797	596.7186	851.693	633.6838	23.59375	630.4567	551.0969	644.0042	575.2427	22.0004	0.4605	0.2829	875.5027	642.3404	936.9309	653.5649	25.1871	0.674	0.2622
2019-06-15 13:31:49.358	473039086	True	7	745.3925	565.945	844.0284	630.5795	23.27065	636.2245	515.9026	642.938	567.3198	21.7643	0.464	0.2821	854.5604	615.9874	928.6677	650.2002	24.777	0.678	0.2626
2019-06-15 13:31:49.392	473039120	True	7	741.6749	572.9091	840.6343	628.653	23.281100000000002	615.2579	521.3729	639.6243	561.6473	21.6753	0.4666	0.2824	868.0919	624.4454	922.4944	647.9041	24.8869	0.6816	0.2642
2019-06-15 13:31:49.425	473039153	False	7	752.8534	542.0215	640.076	553.9686	23.00345	644.8685	493.2149	640.076	553.9686	21.6765	0.4682	0.284	860.8383	590.8282	860.8383	590.8282	24.3304	0.6838	0.2661
2019-06-15 13:31:49.458	473039186	False	7	755.5021	617.0254	766.5552	617.108	23.058149999999998	631.4629	561.194	639.1343	554.2368	21.4428	0.4682	0.2881	879.5412	672.8569	879.5412	672.8569	24.6735	0.6848	0.2699
2019-06-15 13:31:49.492	473039220	False	7	756.4728	576.2894	759.4254	607.491	23.41365	627.3297	522.5768	637.9459	550.9254	21.6387	0.4675	0.2916	885.6158	630.002	882.5824	651.402	25.1886	0.6848	0.272
2019-06-15 13:31:49.525	473039253	False	7	755.9868	570.642	758.5439	603.1126	23.37305	637.2852	514.2554	637.7731	547.3221	21.9789	0.4668	0.2943	874.6884	627.0285	879.945	643.2067	24.7672	0.6844	0.2733
2019-06-15 13:31:49.558	473039286	False	7	1229.7277	733.7372	815.9568	620.6801	23.7431	1158.1782	706.417	1158.1782	706.417	22.4012	0.4728	0.297	1301.2771	761.0575	986.2123	672.8744	25.085	0.6893	0.275
2019-06-15 13:31:49.591	473039319	False	7	1245.573	754.1744	886.4845	642.3467	23.92495	1161.6093	726.9655	1161.6093	726.9655	22.4363	0.4729	0.2972	1329.5366	781.3833	1056.5685	695.0428	25.4136	0.6903	0.2749
MSG	2019-06-15 13:31:53.29	473039319	image_off
2019-06-15 13:31:49.625	473039353	False	7	1269.3804	760.5039	1177.7582	727.9494	23.77285	1193.8657	728.9308	1177.7582	727.9494	22.3644	0.4741	0.2937	1344.8951	792.077	1344.8951	792.077	25.1813	0.6916	0.2717
MSG	2019-06-15 13:31:53.72	473039353	stop_recording
MSG	2019-06-15 13:31:53.77	473039353	start_recording
MSG	2019-06-15 13:31:53.78	473039353	image_on
MSG	2019-06-15 13:31:53.78	473039353	dio.jpg
